"Sexe"	"Commune de travail"	"1996 T4"	"1997 T4"	"1998 T4"	"1999 T4"	"2000 T4"	"2001 T4"	"2002 T4"	"2003 T4"	"2004 T4"	"2005 T4"	"2006 T4"	"2007 T4"	"2008 T4"	"2009 T4"	"2010 T4"	"2011 T4"	"2012 T4"	"2013 T4"	"2014 T4"
"Sexe - Total"	"……Burg (AG)"	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.8	0.0	0.0	0.8	2.5
"Sexe - Total"	"……Dürrenäsch"	8.5	7.6	8.5	7.6	7.6	8.5	12.3	12.2	13.6	14.5	13.7	16.3	14.5	14.5	15.9	17.0	17.0	17.8	15.0
"Sexe - Total"	"……Gontenschwil"	0.9	0.9	0.9	2.8	1.9	0.9	0.9	0.9	1.8	0.9	2.6	1.7	1.7	1.7	3.4	3.4	0.0	1.7	2.5
"Sexe - Total"	"……Holziken"	0.0	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7
"Sexe - Total"	"……Leimbach (AG)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Leutwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.8	0.8
"Sexe - Total"	"……Menziken"	1.9	0.9	0.9	1.9	1.9	0.9	0.0	0.0	1.8	2.6	4.3	5.2	3.4	4.3	5.0	5.9	3.4	4.2	3.3
"Sexe - Total"	"……Oberkulm"	0.0	0.9	0.0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	2.6	1.7	1.7	2.5	3.4	1.7	2.5	3.3
"Sexe - Total"	"……Reinach (AG)"	0.9	1.9	1.9	2.8	0.9	0.9	0.0	0.0	0.0	0.9	0.0	0.9	1.7	3.4	5.9	4.2	5.1	4.2	5.0
"Sexe - Total"	"……Schlossrued"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.7	1.7	0.8	0.8	0.8	0.8	0.8
"Sexe - Total"	"……Schmiedrued"	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	1.7	1.7	1.7	1.7	1.7
"Sexe - Total"	"……Schöftland"	0.9	0.0	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.8	1.7	1.7	0.8
"Sexe - Total"	"……Teufenthal (AG)"	0.9	0.9	0.9	0.9	0.0	0.0	0.9	0.9	3.6	6.8	8.6	10.3	10.3	6.0	4.2	0.8	0.0	0.0	0.8
"Sexe - Total"	"……Unterkulm"	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.7	1.7	1.7	2.5	2.5	1.7
"Sexe - Total"	"……Zetzwil"	0.0	0.0	0.0	0.0	0.9	0.0	0.9	1.9	0.0	0.9	1.7	2.6	2.6	2.6	1.7	1.7	2.5	2.5	3.3
"Sexe - Total"	"……Eiken"	27.5	23.7	21.8	20.8	23.6	25.5	26.4	28.3	29.8	48.5	57.4	64.5	71.8	81.9	89.7	111.1	113.9	149.8	164.5
"Sexe - Total"	"……Frick"	246.2	241.3	248.7	248.5	271.0	274.6	258.3	256.2	246.8	256.9	270.9	264.0	280.3	308.1	327.8	313.0	338.2	327.6	331.4
"Sexe - Total"	"……Gansingen"	2.8	1.9	0.9	0.9	0.9	0.9	1.9	1.9	1.8	3.4	3.4	7.7	6.8	6.8	8.4	9.3	8.5	9.3	8.3
"Sexe - Total"	"……Gipf-Oberfrick"	12.3	12.3	13.2	9.4	11.3	12.3	17.0	17.9	22.6	25.5	30.0	43.9	46.1	49.5	46.1	45.0	38.2	20.3	25.7
"Sexe - Total"	"……Herznach"	8.5	6.6	7.6	6.6	11.3	12.3	10.4	7.5	9.0	8.5	8.6	12.0	11.1	15.4	15.9	16.1	17.0	14.4	14.1
"Sexe - Total"	"……Hornussen"	0.9	0.0	0.0	0.9	0.0	1.9	0.0	0.0	0.0	1.7	0.9	1.7	3.4	4.3	4.2	3.4	4.2	9.3	14.1
"Sexe - Total"	"……Kaisten"	96.6	71.0	64.3	61.4	62.3	67.0	66.9	62.2	62.4	76.5	68.6	69.7	77.8	77.7	80.5	90.8	95.2	94.0	95.5
"Sexe - Total"	"……Laufenburg"	389.3	330.3	305.4	311.8	326.7	335.9	333.7	327.8	331.8	342.8	421.0	448.9	492.2	588.1	620.4	655.8	677.3	699.2	718.5
"Sexe - Total"	"……Münchwilen (AG)"	92.8	116.4	162.7	163.5	149.2	138.7	139.5	142.3	141.9	142.0	137.2	147.9	141.9	190.3	179.4	179.8	175.9	182.8	179.4
"Sexe - Total"	"……Oberhof"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Oeschgen"	0.9	1.9	0.9	1.9	1.9	3.8	4.7	3.8	3.6	4.3	4.3	5.2	3.4	11.1	10.1	10.2	13.6	13.5	15.0
"Sexe - Total"	"……Schwaderloch"	30.3	26.5	23.6	23.6	21.7	19.8	19.8	21.7	23.5	20.4	28.3	26.7	26.5	30.7	31.0	31.4	32.3	27.9	29.1
"Sexe - Total"	"……Sisseln"	551.2	528.1	527.7	528.2	516.5	537.8	531.7	511.5	448.4	418.5	410.7	384.4	386.3	380.7	373.9	386.8	407.1	434.3	450.2
"Sexe - Total"	"……Ueken"	0.9	0.9	0.0	1.9	1.9	1.9	1.9	1.9	1.8	2.6	2.6	1.7	1.7	0.9	0.8	0.8	0.8	0.0	2.5
"Sexe - Total"	"……Wittnau"	7.6	5.7	4.7	2.8	2.8	3.8	1.9	3.8	4.5	2.6	4.3	3.4	1.7	2.6	5.0	5.9	6.8	5.1	2.5
"Sexe - Total"	"……Wölflinswil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.9	0.9	0.9	0.9	1.7	1.7	1.7	2.5	1.7	1.7
"Sexe - Total"	"……Zeihen"	10.4	10.4	7.6	9.4	6.6	2.8	2.8	2.8	3.6	2.6	2.6	2.6	3.4	2.6	3.4	3.4	3.4	3.4	3.3
"Sexe - Total"	"……Mettauertal"	58.7	51.1	48.2	46.3	51.0	53.8	55.6	48.0	47.9	42.5	59.2	92.9	104.3	105.8	125.8	155.2	167.4	164.2	184.4
"Sexe - Total"	"……Ammerswil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.9	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Boniswil"	0.9	1.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.8	0.8	1.7	0.8	1.7
"Sexe - Total"	"……Brunegg"	0.9	0.0	0.0	0.9	0.9	0.9	1.9	1.9	2.7	6.0	10.3	10.3	14.5	12.8	14.3	20.4	17.8	22.0	23.3
"Sexe - Total"	"……Dintikon"	0.0	0.0	0.0	0.0	0.0	1.9	5.7	5.7	6.3	7.7	8.6	6.9	4.3	7.7	5.0	7.6	11.9	10.2	13.3
"Sexe - Total"	"……Egliswil"	0.9	0.9	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8
"Sexe - Total"	"……Fahrwangen"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.8	0.8	1.7	1.7	1.7
"Sexe - Total"	"……Hallwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.9	2.6	3.4	3.4	4.2	3.4	3.3
"Sexe - Total"	"……Hendschiken"	0.9	0.9	0.9	0.9	0.9	0.9	1.9	1.9	1.8	1.7	1.7	0.9	0.9	1.7	1.7	1.7	2.5	3.4	4.2
"Sexe - Total"	"……Holderbank (AG)"	13.3	9.5	12.3	7.6	13.2	14.2	13.2	13.2	12.7	12.8	14.6	18.1	18.8	19.6	23.5	26.3	24.6	24.5	26.6
"Sexe - Total"	"……Hunzenschwil"	0.9	0.9	2.8	1.9	1.9	5.7	4.7	3.8	4.5	3.4	6.0	9.5	12.0	13.7	12.6	12.7	17.0	18.6	30.7
"Sexe - Total"	"……Lenzburg"	44.5	51.1	47.3	48.2	48.2	34.9	37.7	35.8	42.5	44.2	51.4	56.8	62.4	68.3	83.8	102.6	111.3	111.7	104.7
"Sexe - Total"	"……Meisterschwanden"	0.0	0.9	0.9	0.9	0.0	0.0	1.9	0.9	0.9	0.9	0.9	0.9	1.7	1.7	3.4	4.2	2.5	2.5	4.2
"Sexe - Total"	"……Möriken-Wildegg"	12.3	10.4	6.6	4.7	4.7	3.8	3.8	3.8	2.7	3.4	1.7	2.6	3.4	3.4	6.7	10.2	10.2	7.6	8.3
"Sexe - Total"	"……Niederlenz"	0.9	1.9	1.9	1.9	1.9	3.8	0.9	0.9	0.9	0.9	4.3	6.0	5.1	3.4	4.2	6.8	7.6	8.5	7.5
"Sexe - Total"	"……Othmarsingen"	17.0	14.2	15.1	12.3	9.4	9.4	9.4	9.4	8.1	4.3	6.0	6.0	3.4	2.6	5.0	5.9	4.2	5.9	15.8
"Sexe - Total"	"……Rupperswil"	9.5	8.5	11.3	9.4	7.6	12.3	13.2	13.2	13.6	17.0	23.2	29.2	33.3	37.6	39.4	46.7	39.1	38.9	33.2
"Sexe - Total"	"……Schafisheim"	0.9	0.9	0.9	0.9	1.9	7.5	11.3	9.4	7.2	6.8	6.9	9.5	8.5	9.4	11.7	12.7	8.5	7.6	7.5
"Sexe - Total"	"……Seengen"	0.0	0.0	0.9	0.9	0.0	0.0	0.9	1.9	1.8	2.6	3.4	3.4	1.7	2.6	4.2	4.2	4.2	4.2	5.0
"Sexe - Total"	"……Seon"	0.9	2.8	2.8	2.8	2.8	2.8	0.9	1.9	2.7	2.6	4.3	8.6	9.4	9.4	13.4	20.4	21.2	23.7	24.9
"Sexe - Total"	"……Staufen"	0.9	0.0	0.0	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0
"Sexe - Total"	"……Abtwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Aristau"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.8	0.8	0.8	0.0	0.0
"Sexe - Total"	"……Auw"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.8	1.7
"Sexe - Total"	"……Beinwil (Freiamt)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.8	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Besenbüren"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Bettwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Boswil"	0.0	0.0	0.9	0.9	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.9	1.7	2.6	2.5	2.5	2.5	2.5	6.6
"Sexe - Total"	"……Bünzen"	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Buttwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	1.7	3.4	3.4	2.5	2.5
"Sexe - Total"	"……Dietwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Geltwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Kallern"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.8	0.8	0.0	0.0	0.0
"Sexe - Total"	"……Merenschwand"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.7	2.6	6.0	6.8	4.2	3.4	4.2	5.1	2.5
"Sexe - Total"	"……Mühlau"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	1.7	0.8	0.0	0.0	0.0
"Sexe - Total"	"……Muri (AG)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	3.6	3.4	2.6	3.4	5.1	6.8	6.7	6.8	11.0	14.4	15.8
"Sexe - Total"	"……Oberrüti"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8
"Sexe - Total"	"……Rottenschwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.8	0.8	0.0	0.0	0.0
"Sexe - Total"	"……Sins"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.8	2.5	2.5	1.7	1.7
"Sexe - Total"	"……Waltenschwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	1.7	1.7	1.7	3.4	2.5	2.5	3.4	3.4	4.2
"Sexe - Total"	"……Hellikon"	0.9	0.9	0.9	0.9	0.9	1.9	2.8	1.9	2.7	0.9	0.9	0.9	0.9	0.9	0.8	0.8	0.8	0.8	0.8
"Sexe - Total"	"……Kaiseraugst"	669.6	671.9	660.1	599.1	551.4	583.1	598.7	665.1	669.0	719.6	541.9	730.2	705.0	767.3	897.9	929.8	1056.3	1154.7	1206.1
"Sexe - Total"	"……Magden"	21.8	20.8	21.8	24.6	26.4	32.1	33.9	33.9	31.6	35.7	41.2	43.9	35.9	41.8	42.8	42.4	45.9	48.3	49.0
"Sexe - Total"	"……Möhlin"	569.2	531.9	495.5	489.5	519.3	523.6	466.7	456.0	490.9	536.7	585.6	614.1	626.4	631.6	635.5	672.7	684.1	649.3	646.2
"Sexe - Total"	"……Mumpf"	4.7	3.8	2.8	1.9	6.6	5.7	6.6	5.7	5.4	5.1	7.7	8.6	10.3	8.5	7.5	9.3	10.2	8.5	10.8
"Sexe - Total"	"……Obermumpf"	3.8	3.8	3.8	3.8	4.7	5.7	7.5	3.8	4.5	5.1	5.1	5.2	3.4	6.0	7.5	7.6	8.5	8.5	9.1
"Sexe - Total"	"……Olsberg"	1.9	0.9	0.0	0.0	0.9	2.8	0.9	3.8	2.7	6.0	3.4	6.9	4.3	4.3	4.2	4.2	2.5	2.5	3.3
"Sexe - Total"	"……Rheinfelden"	873.2	818.6	738.6	754.1	803.5	796.3	778.7	781.0	772.1	786.7	879.7	901.3	901.6	1069.5	1008.6	1037.5	1064.0	1038.7	1070.7
"Sexe - Total"	"……Schupfart"	1.9	1.9	0.9	2.8	3.8	5.7	4.7	1.9	2.7	2.6	1.7	0.9	2.6	2.6	2.5	3.4	11.9	5.1	2.5
"Sexe - Total"	"……Stein (AG)"	299.3	275.4	261.0	277.8	331.4	393.4	412.0	412.6	408.6	398.1	431.3	502.3	485.4	474.6	520.6	665.9	782.7	843.1	934.5
"Sexe - Total"	"……Wallbach"	69.1	67.2	64.3	67.1	58.5	64.2	67.9	69.7	73.2	72.3	78.9	83.4	87.2	87.1	91.4	97.6	92.6	93.1	88.0
"Sexe - Total"	"……Wegenstetten"	0.9	0.9	0.9	0.9	0.9	0.9	0.0	1.9	1.8	1.7	0.9	2.6	3.4	2.6	4.2	5.1	4.2	4.2	4.2
"Sexe - Total"	"……Zeiningen"	18.9	18.0	18.0	11.3	12.3	10.4	9.4	9.4	9.9	11.9	12.9	24.1	20.5	25.6	23.5	24.6	33.1	38.1	44.9
"Sexe - Total"	"……Zuzgen"	1.9	1.9	2.8	2.8	2.8	5.7	4.7	3.8	1.8	1.7	4.3	2.6	3.4	3.4	4.2	3.4	4.2	4.2	4.2
"Sexe - Total"	"……Aarburg"	9.5	5.7	7.6	13.2	12.3	9.4	13.2	15.1	19.9	21.3	27.4	25.8	32.5	30.7	46.1	41.6	40.8	42.3	41.5
"Sexe - Total"	"……Attelwil"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.8	0.8	0.8	0.8	0.8
"Sexe - Total"	"……Bottenwil"	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Brittnau"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.9	0.9	0.9	0.8	0.8	1.7	2.5	2.5
"Sexe - Total"	"……Kirchleerau"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	1.7	1.7	1.7	0.8	0.8	0.0
"Sexe - Total"	"……Kölliken"	0.0	0.0	0.9	1.9	2.8	1.9	2.8	3.8	4.5	3.4	2.6	4.3	5.1	7.7	9.2	9.3	7.6	6.8	7.5
"Sexe - Total"	"……Moosleerau"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	2.5	2.5
"Sexe - Total"	"……Murgenthal"	6.6	6.6	5.7	5.7	5.7	4.7	3.8	3.8	3.6	5.1	5.1	4.3	4.3	4.3	5.0	5.1	5.1	8.5	7.5
"Sexe - Total"	"……Oftringen"	0.9	1.9	0.9	2.8	5.7	8.5	6.6	7.5	7.2	8.5	18.0	22.4	27.3	35.8	45.3	44.1	58.6	66.9	68.9
"Sexe - Total"	"……Reitnau"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.9	0.9	0.9	1.7	1.7	1.7	1.7	1.7
"Sexe - Total"	"……Rothrist"	4.7	5.7	3.8	3.8	5.7	5.7	6.6	8.5	16.3	15.3	17.1	22.4	19.7	23.0	22.6	29.7	34.8	40.6	51.5
"Sexe - Total"	"……Safenwil"	2.8	2.8	3.8	1.9	2.8	2.8	1.9	1.9	1.8	1.7	0.9	1.7	5.1	5.1	3.4	2.5	1.7	2.5	3.3
"Sexe - Total"	"……Staffelbach"	0.0	0.0	0.0	0.0	0.9	0.9	0.9	0.0	0.0	0.9	0.9	0.9	0.9	0.9	0.8	0.8	0.8	0.8	0.8
"Sexe - Total"	"……Strengelbach"	0.9	0.9	0.9	0.9	0.9	0.9	1.9	1.9	2.7	1.7	2.6	2.6	0.9	0.9	2.5	2.5	2.5	3.4	5.0
"Sexe - Total"	"……Uerkheim"	0.9	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.9	0.0	1.7	1.7	1.7	0.8	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Vordemwald"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1	5.1	5.0	5.1	4.2	2.5	5.0
"Sexe - Total"	"……Wiliberg"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Zofingen"	18.0	16.1	18.9	14.2	17.9	21.7	22.6	30.1	31.6	34.0	35.2	40.4	47.0	50.4	54.5	50.1	62.9	82.1	95.5
"Sexe - Total"	"……Baldingen"	0.9	0.9	0.9	0.9	1.9	2.8	1.9	2.8	3.6	3.4	2.6	1.7	0.9	0.9	0.8	0.8	0.8	0.8	0.8
"Sexe - Total"	"……Böbikon"	0.9	0.9	0.9	1.9	1.9	1.9	0.9	0.0	1.8	0.9	0.9	0.9	0.9	0.9	0.8	0.0	0.0	0.0	0.8
"Sexe - Total"	"……Böttstein"	138.3	124.9	112.5	106.8	105.8	99.1	99.9	82.9	82.3	88.5	95.2	103.2	106.0	96.4	96.4	95.0	130.0	130.4	137.1
"Sexe - Total"	"……Döttingen"	96.6	89.9	80.4	92.6	91.6	98.1	102.8	95.1	96.7	98.7	98.6	114.4	107.7	110.1	146.7	146.8	140.2	130.4	133.7
"Sexe - Total"	"……Endingen"	9.5	10.4	6.6	13.2	11.3	8.5	14.1	15.1	13.6	12.8	18.0	19.8	24.8	23.9	20.1	26.3	31.4	33.9	29.9
"Sexe - Total"	"……Fisibach"	16.1	13.2	12.3	11.3	11.3	15.1	18.9	19.8	19.0	17.0	11.1	11.2	10.3	3.4	2.5	4.2	3.4	3.4	7.5
"Sexe - Total"	"……Full-Reuenthal"	23.7	19.9	20.8	22.7	25.5	30.2	26.4	17.9	15.4	18.7	20.6	20.6	18.8	20.5	17.6	17.8	16.1	16.1	15.8
"Sexe - Total"	"……Kaiserstuhl"	24.6	24.6	17.0	23.6	23.6	22.6	20.7	18.8	13.6	14.5	15.4	17.2	17.9	19.6	19.3	22.9	22.9	24.5	28.2
"Sexe - Total"	"……Klingnau"	132.6	122.1	108.8	105.8	117.1	117.0	101.8	103.6	102.2	104.6	108.0	117.0	134.2	146.0	161.0	174.8	159.8	149.0	152.0
"Sexe - Total"	"……Koblenz"	135.4	129.7	127.7	126.6	134.1	139.6	146.1	144.1	139.2	130.1	148.3	155.7	150.4	168.1	181.1	187.5	202.3	191.3	176.9
"Sexe - Total"	"……Leibstadt"	111.8	109.8	101.2	92.6	107.6	115.1	104.6	110.2	107.6	113.1	137.2	153.9	170.1	262.0	272.5	266.4	266.8	265.0	249.2
"Sexe - Total"	"……Lengnau (AG)"	33.1	32.2	28.4	34.0	38.7	42.5	38.7	33.9	31.6	28.9	32.6	43.9	44.4	50.4	52.0	50.9	51.8	48.3	40.7
"Sexe - Total"	"……Leuggern"	73.9	70.0	64.3	67.1	73.6	56.6	50.0	51.8	46.1	47.6	78.0	71.4	79.5	84.5	98.9	107.7	111.3	117.7	118.8
"Sexe - Total"	"……Mellikon"	15.2	9.5	9.5	10.4	12.3	12.3	8.5	8.5	9.9	10.2	9.4	8.6	6.8	10.2	24.3	27.1	25.5	22.9	21.6
"Sexe - Total"	"……Rekingen (AG)"	39.8	31.2	21.8	15.1	11.3	8.5	33.9	32.0	34.4	37.4	48.0	49.9	47.0	51.2	53.7	58.5	65.4	64.3	65.6
"Sexe - Total"	"……Rietheim"	18.0	15.1	9.5	18.0	16.1	13.2	15.1	17.9	15.4	17.0	14.6	14.6	23.1	26.5	33.5	39.9	50.1	57.6	59.0
"Sexe - Total"	"……Rümikon"	16.1	9.5	8.5	7.6	7.6	5.7	7.5	6.6	5.4	6.0	5.1	5.2	3.4	3.4	4.2	1.7	1.7	4.2	4.2
"Sexe - Total"	"……Schneisingen"	8.5	4.7	4.7	3.8	4.7	8.5	8.5	8.5	9.0	7.7	11.1	12.9	10.3	9.4	10.1	10.2	10.2	5.9	5.0
"Sexe - Total"	"……Siglistorf"	7.6	3.8	4.7	5.7	5.7	1.9	2.8	2.8	2.7	2.6	1.7	0.9	0.9	1.7	0.8	1.7	2.5	0.8	4.2
"Sexe - Total"	"……Tegerfelden"	11.4	10.4	8.5	7.6	12.3	11.3	10.4	8.5	10.8	6.8	11.1	11.2	12.0	7.7	7.5	9.3	12.7	10.2	16.6
"Sexe - Total"	"……Wislikofen"	12.3	9.5	11.3	7.6	8.5	9.4	9.4	11.3	12.7	13.6	12.9	11.2	12.0	14.5	16.8	19.5	18.7	18.6	18.3
"Sexe - Total"	"……Bad Zurzach"	444.2	428.7	411.4	443.2	438.1	465.1	435.6	438.1	433.1	434.6	489.6	478.2	487.1	515.5	533.2	571.8	621.2	627.3	627.1
"Sexe - Total"	"- Thurgau"	2942.7	2692.5	2595.8	2569.3	2796.8	3055.1	3043.3	2905.3	2701.4	2680.9	2915.3	3274.2	3600.4	3531.1	3678.8	4105.9	4297.6	4438.3	4504.5
"Sexe - Total"	"……Arbon"	212.2	180.8	150.4	141.7	153.0	145.3	136.7	122.5	118.4	106.3	102.9	117.0	114.5	105.0	112.3	123.0	128.3	142.2	140.4
"Sexe - Total"	"……Dozwil"	0.0	2.8	6.6	5.7	2.8	5.7	3.8	3.8	3.6	2.6	3.4	3.4	5.1	5.1	5.0	6.8	5.9	5.9	5.0
"Sexe - Total"	"……Egnach"	12.3	9.5	8.5	9.4	8.5	6.6	7.5	10.4	9.0	9.4	11.1	12.0	11.1	11.9	11.7	14.4	13.6	12.7	11.6
"Sexe - Total"	"……Hefenhofen"	0.9	0.9	0.9	0.0	0.9	1.9	2.8	1.9	1.8	2.6	2.6	2.6	6.8	2.6	2.5	2.5	1.7	1.7	1.7
"Sexe - Total"	"……Horn"	36.0	30.3	25.5	25.5	23.6	22.6	20.7	26.4	21.7	22.1	18.0	18.9	19.7	23.0	26.0	28.8	26.3	32.2	29.1
"Sexe - Total"	"……Kesswil"	5.7	4.7	3.8	2.8	3.8	7.5	7.5	10.4	9.0	9.4	11.1	12.0	10.3	11.1	13.4	9.3	11.9	12.7	10.0
"Sexe - Total"	"……Roggwil (TG)"	12.3	8.5	7.6	8.5	8.5	7.5	5.7	5.7	4.5	5.1	10.3	6.9	6.0	7.7	10.9	13.6	11.9	12.7	14.1
"Sexe - Total"	"……Romanshorn"	86.2	75.7	80.4	75.6	88.8	89.6	86.7	80.1	73.2	64.6	65.2	80.8	100.0	105.0	96.4	107.7	109.6	115.1	116.3
"Sexe - Total"	"……Salmsach"	0.9	0.9	0.9	1.9	0.9	0.9	1.9	1.9	1.8	1.7	1.7	0.0	0.0	0.0	0.0	0.8	0.8	1.7	1.7
"Sexe - Total"	"……Sommeri"	0.0	1.9	1.9	1.9	3.8	5.7	4.7	2.8	4.5	5.1	6.9	6.9	4.3	6.8	5.9	4.2	5.1	5.9	5.0
"Sexe - Total"	"……Uttwil"	0.9	1.9	0.9	1.9	1.9	0.9	2.8	2.8	1.8	1.7	3.4	2.6	3.4	4.3	5.9	9.3	8.5	5.9	5.8
"Sexe - Total"	"……Amriswil"	43.6	36.0	34.0	28.3	33.0	36.8	29.2	34.9	40.7	36.6	36.0	45.6	47.0	43.5	47.8	51.7	59.5	58.4	58.1
"Sexe - Total"	"……Bischofszell"	23.7	20.8	23.6	23.6	22.7	26.4	30.2	28.3	29.8	24.7	24.0	26.7	26.5	23.0	22.6	32.2	39.1	37.2	40.7
"Sexe - Total"	"……Erlen"	7.6	8.5	7.6	5.7	6.6	14.2	14.1	11.3	13.6	13.6	13.7	15.5	17.1	17.1	15.9	17.0	18.7	16.9	17.4
"Sexe - Total"	"……Hauptwil-Gottshaus"	0.9	0.9	0.9	0.0	0.0	0.9	0.0	0.0	0.9	0.9	0.9	1.7	1.7	1.7	2.5	4.2	4.2	5.1	10.0
"Sexe - Total"	"……Hohentannen"	3.8	3.8	3.8	5.7	6.6	7.5	8.5	3.8	2.7	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
